N,K,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
175,1,z:ilp,nat-ip,150,198,43.446,1.322,5.008e-16,2p,0
175,1,z:ilp,nat-ip,154,198,42.228,1.281,5.008e-16,2p,1
176,1,z:ilp,nat-ip,122,167,53.649,1.366,2.576e-16,2p,0
176,1,z:ilp,nat-ip,126,167,52.240,1.330,2.576e-16,2p,1
177,1,z:ilp,nat-ip,981,1676,6.736,1.708,5.085e-16,prime,0
177,1,z:ilp,nat-ip,1015,1676,6.514,1.652,5.085e-16,prime,1
178,1,z:ilp,nat-ip,974,2154,6.834,2.213,3.807e-16,prime,0
178,1,z:ilp,nat-ip,970,2158,6.860,2.225,3.807e-16,prime,1
179,1,z:ilp,nat-ip,970,1262,6.907,1.302,6.297e-16,prime,0
179,1,z:ilp,nat-ip,974,1264,6.874,1.297,6.297e-16,prime,1
180,1,z:ilp,nat-ip,136,206,49.653,1.517,4.365e-16,chain3,0
180,1,z:ilp,nat-ip,136,206,49.627,1.517,4.365e-16,chain3,1
181,1,z:ilp,nat-ip,521,1268,13.034,2.435,7.486e-16,prime,0
181,1,z:ilp,nat-ip,525,1268,12.940,2.417,7.486e-16,prime,1
182,1,z:ilp,nat-ip,242,250,28.282,1.034,4.678e-16,flat,0
182,1,z:ilp,nat-ip,243,250,28.172,1.031,4.678e-16,flat,1
183,1,z:ilp,nat-ip,973,1837,7.066,1.887,5.087e-16,prime,0
183,1,z:ilp,nat-ip,978,1835,7.034,1.877,5.087e-16,prime,1
184,1,z:ilp,nat-ip,210,477,32.987,2.274,3.829e-16,2p,0
184,1,z:ilp,nat-ip,210,477,32.895,2.269,3.829e-16,2p,1
185,1,z:ilp,nat-ip,331,955,21.062,2.887,5.319e-16,2p,0
185,1,z:ilp,nat-ip,329,955,21.198,2.905,5.319e-16,2p,1
186,1,z:ilp,nat-ip,307,616,22.804,2.005,4.318e-16,2p,0
186,1,z:ilp,nat-ip,393,617,17.840,1.570,4.318e-16,2p,1
187,1,z:ilp,nat-ip,191,448,36.989,2.349,7.089e-16,2p,0
187,1,z:ilp,nat-ip,199,450,35.427,2.260,7.089e-16,2p,1
188,1,z:ilp,nat-ip,297,1013,23.884,3.406,4.476e-16,2p,0
188,1,z:ilp,nat-ip,305,1012,23.276,3.318,4.476e-16,2p,1
189,1,z:ilp,nat-ip,165,229,43.271,1.386,4.376e-16,2p,0
189,1,z:ilp,nat-ip,164,229,43.534,1.396,4.376e-16,2p,1
190,1,z:ilp,nat-ip,192,444,37.368,2.307,4.225e-16,2p,0
190,1,z:ilp,nat-ip,192,444,37.469,2.313,4.225e-16,2p,1
191,1,z:ilp,nat-ip,599,1276,12.082,2.130,8.017e-16,prime,0
191,1,z:ilp,nat-ip,590,1276,12.272,2.164,8.017e-16,prime,1
192,1,z:ilp,nat-ip,111,182,65.673,1.643,3.363e-16,2p,0
192,1,z:ilp,nat-ip,112,183,64.882,1.631,3.363e-16,2p,1
193,1,z:ilp,nat-ip,476,1292,15.405,2.716,6.242e-16,prime,0
193,1,z:ilp,nat-ip,475,1291,15.417,2.716,6.242e-16,prime,1
194,1,z:ilp,nat-ip,980,2583,7.523,2.636,4.713e-16,prime,0
194,1,z:ilp,nat-ip,983,2576,7.499,2.620,4.713e-16,prime,1
195,1,z:ilp,nat-ip,180,236,41.247,1.311,5.675e-16,2p,0
195,1,z:ilp,nat-ip,179,236,41.335,1.315,5.675e-16,2p,1
196,1,z:ilp,nat-ip,168,219,44.459,1.305,3.064e-16,chain3,0
196,1,z:ilp,nat-ip,168,219,44.535,1.306,3.064e-16,chain3,1
197,1,z:ilp,nat-ip,578,1296,12.996,2.244,5.265e-16,prime,0
197,1,z:ilp,nat-ip,577,1295,13.014,2.244,5.265e-16,prime,1
198,1,z:ilp,nat-ip,181,234,41.687,1.291,4.918e-16,chain3,0
198,1,z:ilp,nat-ip,173,234,43.590,1.350,4.918e-16,chain3,1
199,1,z:ilp,nat-ip,619,1307,12.281,2.113,6.756e-16,prime,0
199,1,z:ilp,nat-ip,617,1306,12.317,2.117,6.756e-16,prime,1
200,1,z:ilp,nat-ip,141,217,54.237,1.543,2.523e-16,chain3,0
200,1,z:ilp,nat-ip,141,217,54.310,1.544,2.523e-16,chain3,1
201,1,z:ilp,nat-ip,1041,2249,7.389,2.161,4.791e-16,prime,0
201,1,z:ilp,nat-ip,1016,2248,7.568,2.212,4.791e-16,prime,1
202,1,z:ilp,nat-ip,977,2846,7.917,2.914,3.597e-16,prime,0
202,1,z:ilp,nat-ip,974,2845,7.940,2.921,3.597e-16,prime,1
203,1,z:ilp,nat-ip,395,783,19.712,1.985,3.858e-16,2p,0
203,1,z:ilp,nat-ip,318,783,24.479,2.463,3.858e-16,2p,1
204,1,z:ilp,nat-ip,194,440,40.433,2.271,6.104e-16,2p,0
204,1,z:ilp,nat-ip,205,440,38.091,2.140,6.104e-16,2p,1
205,1,z:ilp,nat-ip,424,1232,18.566,2.906,5.691e-16,2p,0
205,1,z:ilp,nat-ip,412,1231,19.113,2.990,5.691e-16,2p,1
206,1,z:ilp,nat-ip,1037,2900,7.631,2.795,6.127e-16,prime,0
206,1,z:ilp,nat-ip,1006,2895,7.873,2.879,6.127e-16,prime,1
207,1,z:ilp,nat-ip,298,636,26.751,2.137,4.996e-16,2p,0
207,1,z:ilp,nat-ip,310,635,25.683,2.048,4.996e-16,2p,1
208,1,z:ilp,nat-ip,162,200,49.501,1.235,5.326e-16,2p,0
208,1,z:ilp,nat-ip,153,200,52.481,1.309,5.326e-16,2p,1
209,1,z:ilp,nat-ip,239,526,33.720,2.200,5.053e-16,2p,0
209,1,z:ilp,nat-ip,239,529,33.725,2.215,5.053e-16,2p,1
210,1,z:ilp,nat-ip,166,225,48.855,1.355,3.834e-16,2p,0
210,1,z:ilp,nat-ip,166,225,48.887,1.356,3.834e-16,2p,1
211,1,z:ilp,nat-ip,728,1226,11.185,1.684,7.054e-16,prime,0
211,1,z:ilp,nat-ip,713,1226,11.427,1.720,7.054e-16,prime,1
212,1,z:ilp,nat-ip,1094,1326,7.490,1.213,6.048e-16,prime,0
212,1,z:ilp,nat-ip,1027,1325,7.974,1.290,6.048e-16,prime,1
213,1,z:ilp,nat-ip,1017,2557,8.101,2.514,4.040e-16,prime,0
213,1,z:ilp,nat-ip,1043,2559,7.901,2.454,4.040e-16,prime,1
214,1,z:ilp,nat-ip,1015,3147,8.165,3.102,4.866e-16,prime,0
214,1,z:ilp,nat-ip,1027,3147,8.064,3.063,4.866e-16,prime,1
215,1,z:ilp,nat-ip,468,1356,17.786,2.896,6.707e-16,2p,0
215,1,z:ilp,nat-ip,469,1354,17.765,2.887,6.707e-16,2p,1
216,1,z:ilp,nat-ip,162,250,51.768,1.543,3.919e-16,2p,0
216,1,z:ilp,nat-ip,163,250,51.239,1.528,3.919e-16,2p,1
217,1,z:ilp,nat-ip,389,891,21.626,2.289,5.431e-16,2p,0
217,1,z:ilp,nat-ip,363,902,23.182,2.482,5.431e-16,2p,1
218,1,z:ilp,nat-ip,997,3349,8.495,3.359,3.602e-16,prime,0
218,1,z:ilp,nat-ip,1003,3361,8.439,3.350,3.602e-16,prime,1
219,1,z:ilp,nat-ip,1145,2752,7.435,2.404,5.488e-16,prime,0
219,1,z:ilp,nat-ip,1027,2749,8.293,2.678,5.488e-16,prime,1
220,1,z:ilp,nat-ip,185,251,46.336,1.357,3.362e-16,chain3,0
220,1,z:ilp,nat-ip,185,251,46.291,1.355,3.362e-16,chain3,1
221,1,z:ilp,nat-ip,246,544,34.938,2.210,6.231e-16,2p,0
221,1,z:ilp,nat-ip,261,554,32.915,2.117,6.231e-16,2p,1
222,1,z:ilp,nat-ip,309,888,27.967,2.871,3.880e-16,2p,0
222,1,z:ilp,nat-ip,301,935,28.747,3.106,3.880e-16,2p,1
223,1,z:ilp,nat-ip,1018,1239,8.542,1.216,8.415e-16,prime,0
223,1,z:ilp,nat-ip,1052,1237,8.265,1.176,8.415e-16,prime,1
224,1,z:ilp,nat-ip,147,225,59.623,1.533,2.621e-16,2p,0
224,1,z:ilp,nat-ip,148,225,58.940,1.515,2.621e-16,2p,1
225,1,z:ilp,nat-ip,194,274,45.407,1.414,4.832e-16,chain3,0
225,1,z:ilp,nat-ip,193,268,45.514,1.388,4.832e-16,chain3,1
226,1,z:ilp,nat-ip,1000,3609,8.837,3.609,5.818e-16,prime,0
226,1,z:ilp,nat-ip,1001,3611,8.824,3.606,5.818e-16,prime,1
227,1,z:ilp,nat-ip,985,1241,9.014,1.259,8.366e-16,prime,0
227,1,z:ilp,nat-ip,1024,1242,8.679,1.213,8.366e-16,prime,1
228,1,z:ilp,nat-ip,213,526,41.907,2.468,4.129e-16,2p,0
228,1,z:ilp,nat-ip,219,526,40.824,2.404,4.129e-16,2p,1
229,1,z:ilp,nat-ip,735,1247,12.215,1.697,6.259e-16,prime,0
229,1,z:ilp,nat-ip,740,1250,12.123,1.688,6.259e-16,prime,1
230,1,z:ilp,nat-ip,240,635,37.516,2.642,5.370e-16,2p,0
230,1,z:ilp,nat-ip,241,636,37.442,2.638,5.370e-16,2p,1
231,1,z:ilp,nat-ip,216,275,42.035,1.277,3.545e-16,chain3,0
231,1,z:ilp,nat-ip,217,281,41.828,1.295,3.545e-16,chain3,1
232,1,z:ilp,nat-ip,421,739,21.633,1.754,3.541e-16,2p,0
232,1,z:ilp,nat-ip,331,739,27.541,2.233,3.541e-16,2p,1
233,1,z:ilp,nat-ip,988,1252,9.274,1.267,5.849e-16,prime,0
233,1,z:ilp,nat-ip,990,1251,9.257,1.264,5.849e-16,prime,1
234,1,z:ilp,nat-ip,210,282,43.759,1.340,5.089e-16,chain3,0
234,1,z:ilp,nat-ip,210,282,43.940,1.345,5.089e-16,chain3,1
235,1,z:ilp,nat-ip,706,1662,13.105,2.353,3.362e-16,flat,0
235,1,z:ilp,nat-ip,707,1663,13.083,2.350,3.362e-16,flat,1
236,1,z:ilp,nat-ip,1025,1669,9.072,1.628,5.955e-16,prime,0
236,1,z:ilp,nat-ip,1019,1668,9.130,1.637,5.955e-16,prime,1
237,1,z:ilp,nat-ip,1053,3275,8.881,3.111,7.225e-16,prime,0
237,1,z:ilp,nat-ip,1050,3276,8.901,3.119,7.225e-16,prime,1
238,1,z:ilp,nat-ip,343,570,27.362,1.660,5.916e-16,flat,0
238,1,z:ilp,nat-ip,352,570,26.669,1.619,5.916e-16,flat,1
239,1,z:ilp,nat-ip,1028,1258,9.182,1.223,8.529e-16,prime,0
239,1,z:ilp,nat-ip,1048,1256,9.007,1.198,8.529e-16,prime,1
240,1,z:ilp,nat-ip,170,250,55.776,1.472,4.048e-16,2p,0
240,1,z:ilp,nat-ip,170,250,55.685,1.470,4.048e-16,2p,1
241,1,z:ilp,nat-ip,654,1256,14.579,1.920,5.037e-16,prime,0
241,1,z:ilp,nat-ip,668,1256,14.265,1.879,5.037e-16,prime,1
242,1,z:ilp,nat-ip,340,367,28.141,1.078,8.697e-16,flat,0
242,1,z:ilp,nat-ip,340,367,28.196,1.081,8.697e-16,flat,1
243,1,z:ilp,nat-ip,227,310,42.460,1.369,6.483e-16,2p,0
243,1,z:ilp,nat-ip,227,295,42.417,1.298,6.483e-16,2p,1
244,1,z:ilp,nat-ip,1060,1823,9.132,1.721,4.375e-16,prime,0
244,1,z:ilp,nat-ip,1047,1821,9.245,1.740,4.375e-16,prime,1
245,1,z:ilp,nat-ip,236,281,41.145,1.189,3.044e-16,chain3,0
245,1,z:ilp,nat-ip,234,281,41.637,1.205,3.044e-16,chain3,1
246,1,z:ilp,nat-ip,356,1106,27.428,3.106,3.201e-16,2p,0
246,1,z:ilp,nat-ip,359,1108,27.215,3.085,3.201e-16,2p,1
247,1,z:ilp,nat-ip,296,647,33.168,2.185,5.173e-16,2p,0
247,1,z:ilp,nat-ip,296,646,33.173,2.183,5.173e-16,2p,1
248,1,z:ilp,nat-ip,551,832,17.916,1.512,4.766e-16,2p,0
248,1,z:ilp,nat-ip,373,832,26.471,2.233,4.766e-16,2p,1
249,1,z:ilp,nat-ip,1036,3729,9.562,3.597,5.628e-16,prime,0
249,1,z:ilp,nat-ip,1058,3726,9.369,3.523,5.628e-16,prime,1
250,1,z:ilp,nat-ip,192,308,51.968,1.607,3.747e-16,chain3,0
250,1,z:ilp,nat-ip,192,308,51.896,1.604,3.747e-16,chain3,1
251,1,z:ilp,nat-ip,694,1280,14.407,1.844,7.202e-16,prime,0
251,1,z:ilp,nat-ip,692,1270,14.464,1.836,7.202e-16,prime,1
252,1,z:ilp,nat-ip,209,286,48.079,1.366,3.861e-16,chain3,0
252,1,z:ilp,nat-ip,209,286,48.068,1.366,3.861e-16,chain3,1
253,1,z:ilp,nat-ip,366,765,27.605,2.091,7.129e-16,2p,0
253,1,z:ilp,nat-ip,311,772,32.511,2.484,7.129e-16,2p,1
254,1,z:ilp,nat-ip,1015,4533,9.996,4.466,4.294e-16,prime,0
254,1,z:ilp,nat-ip,1018,4535,9.967,4.455,4.294e-16,prime,1
255,1,z:ilp,nat-ip,286,639,35.686,2.238,5.523e-16,chain3,0
255,1,z:ilp,nat-ip,271,640,37.655,2.364,5.523e-16,chain3,1
256,1,z:ilp,nat-ip,135,137,75.727,1.011,0.000e+00,2p,0
256,1,z:ilp,nat-ip,135,137,75.634,1.009,0.000e+00,2p,1
257,1,z:ilp,nat-ip,659,2077,15.607,3.151,5.803e-16,prime,0
257,1,z:ilp,nat-ip,662,2077,15.534,3.136,5.803e-16,prime,1
258,1,z:ilp,nat-ip,389,1223,26.592,3.146,5.980e-16,2p,0
258,1,z:ilp,nat-ip,392,1221,26.383,3.117,5.980e-16,2p,1
259,1,z:ilp,nat-ip,466,1342,22.298,2.882,4.061e-16,2p,0
259,1,z:ilp,nat-ip,439,1343,23.662,3.061,4.061e-16,2p,1
260,1,z:ilp,nat-ip,231,299,45.238,1.299,4.395e-16,chain3,0
260,1,z:ilp,nat-ip,230,299,45.322,1.301,4.395e-16,chain3,1
261,1,z:ilp,nat-ip,450,1062,23.294,2.362,4.771e-16,chain3,0
261,1,z:ilp,nat-ip,414,1063,25.289,2.565,4.771e-16,chain3,1
262,1,z:ilp,nat-ip,2048,4844,5.139,2.365,5.493e-16,prime,0
262,1,z:ilp,nat-ip,2068,4844,5.089,2.342,5.493e-16,prime,1
263,1,z:ilp,nat-ip,2074,2080,5.098,1.003,5.402e-16,prime,0
263,1,z:ilp,nat-ip,2071,2082,5.103,1.005,5.402e-16,prime,1
264,1,z:ilp,nat-ip,232,306,45.820,1.318,3.773e-16,chain3,0
264,1,z:ilp,nat-ip,228,306,46.638,1.343,3.773e-16,chain3,1
265,1,z:ilp,nat-ip,2054,2238,5.194,1.090,5.748e-16,prime,0
265,1,z:ilp,nat-ip,2061,2240,5.174,1.087,5.748e-16,prime,1
266,1,z:ilp,nat-ip,409,686,26.169,1.675,9.814e-16,flat,0
266,1,z:ilp,nat-ip,410,685,26.126,1.671,9.814e-16,flat,1
267,1,z:ilp,nat-ip,2058,4531,5.230,2.202,4.926e-16,prime,0
267,1,z:ilp,nat-ip,2048,4532,5.253,2.212,4.926e-16,prime,1
268,1,z:ilp,nat-ip,2172,2224,4.977,1.024,6.915e-16,prime,0
268,1,z:ilp,nat-ip,2259,2224,4.785,0.985,6.915e-16,prime,1
269,1,z:ilp,nat-ip,2110,2090,5.146,0.991,6.184e-16,prime,0
269,1,z:ilp,nat-ip,2135,2089,5.084,0.978,6.184e-16,prime,1
270,1,z:ilp,nat-ip,231,329,47.124,1.420,4.928e-16,chain3,0
270,1,z:ilp,nat-ip,231,329,47.171,1.422,4.928e-16,chain3,1
271,1,z:ilp,nat-ip,782,2090,14.005,2.673,7.187e-16,prime,0
271,1,z:ilp,nat-ip,783,2091,13.993,2.672,7.187e-16,prime,1
272,1,z:ilp,nat-ip,236,544,46.513,2.301,6.399e-16,2p,0
272,1,z:ilp,nat-ip,236,545,46.601,2.308,6.399e-16,2p,1
273,1,z:ilp,nat-ip,264,335,41.898,1.270,6.246e-16,chain3,0
273,1,z:ilp,nat-ip,262,335,42.111,1.276,6.246e-16,chain3,1
274,1,z:ilp,nat-ip,2223,5411,4.991,2.434,5.844e-16,prime,0
274,1,z:ilp,nat-ip,2226,5408,4.984,2.429,5.844e-16,prime,1
275,1,z:ilp,nat-ip,252,331,44.236,1.314,3.412e-16,chain3,0
275,1,z:ilp,nat-ip,252,333,44.139,1.319,3.412e-16,chain3,1
276,1,z:ilp,nat-ip,306,759,36.585,2.481,4.483e-16,2p,0
276,1,z:ilp,nat-ip,300,759,37.249,2.526,4.483e-16,2p,1
277,1,z:ilp,nat-ip,1009,2101,11.135,2.081,7.463e-16,prime,0
277,1,z:ilp,nat-ip,1077,2101,10.438,1.952,7.463e-16,prime,1
278,1,z:ilp,nat-ip,2214,5477,5.097,2.474,4.861e-16,prime,0
278,1,z:ilp,nat-ip,2179,5477,5.179,2.513,4.861e-16,prime,1
279,1,z:ilp,nat-ip,721,1193,15.711,1.654,4.342e-16,chain3,0
279,1,z:ilp,nat-ip,468,1193,24.211,2.549,4.342e-16,chain3,1
280,1,z:ilp,nat-ip,211,301,53.848,1.422,3.916e-16,chain3,0
280,1,z:ilp,nat-ip,211,300,53.855,1.421,3.916e-16,chain3,1
281,1,z:ilp,nat-ip,808,2105,14.141,2.604,6.308e-16,prime,0
281,1,z:ilp,nat-ip,820,2105,13.942,2.568,6.308e-16,prime,1
282,1,z:ilp,nat-ip,465,1527,24.662,3.282,5.123e-16,2p,0
282,1,z:ilp,nat-ip,454,1528,25.265,3.364,5.123e-16,2p,1
283,1,z:ilp,nat-ip,2157,2102,5.343,0.975,5.375e-16,prime,0
283,1,z:ilp,nat-ip,2137,2102,5.392,0.984,5.375e-16,prime,1
284,1,z:ilp,nat-ip,2121,2533,5.456,1.194,3.310e-16,prime,0
284,1,z:ilp,nat-ip,2131,2533,5.431,1.189,3.310e-16,prime,1
285,1,z:ilp,nat-ip,338,758,34.358,2.242,4.441e-16,chain3,0
285,1,z:ilp,nat-ip,322,759,36.096,2.358,4.441e-16,chain3,1
286,1,z:ilp,nat-ip,420,441,27.773,1.048,5.555e-16,flat,0
286,1,z:ilp,nat-ip,417,441,28.008,1.058,5.555e-16,flat,1
287,1,z:ilp,nat-ip,541,1726,21.647,3.189,3.687e-16,2p,0
287,1,z:ilp,nat-ip,580,1729,20.201,2.980,3.687e-16,2p,1
288,1,z:ilp,nat-ip,206,336,57.071,1.630,3.774e-16,2p,0
288,1,z:ilp,nat-ip,206,337,57.047,1.636,3.774e-16,2p,1
289,1,z:ilp,nat-ip,361,1107,32.678,3.063,7.914e-16,2p,0
289,1,z:ilp,nat-ip,342,1107,34.585,3.242,7.914e-16,2p,1
290,1,z:ilp,nat-ip,629,983,18.850,1.562,4.423e-16,2p,0
290,1,z:ilp,nat-ip,605,982,19.611,1.624,4.423e-16,2p,1
291,1,z:ilp,nat-ip,2080,2393,5.726,1.150,6.717e-16,prime,0
291,1,z:ilp,nat-ip,2063,2388,5.773,1.158,6.717e-16,prime,1
292,1,z:ilp,nat-ip,2062,2718,5.798,1.318,5.148e-16,prime,0
292,1,z:ilp,nat-ip,2069,2720,5.779,1.314,5.148e-16,prime,1
293,1,z:ilp,nat-ip,2134,2394,5.625,1.121,4.604e-16,prime,0
293,1,z:ilp,nat-ip,2137,2391,5.617,1.119,4.604e-16,prime,1
294,1,z:ilp,nat-ip,254,341,47.548,1.346,3.651e-16,chain3,0
294,1,z:ilp,nat-ip,253,341,47.686,1.350,3.651e-16,chain3,1
295,1,z:ilp,nat-ip,2088,2813,5.795,1.347,4.388e-16,prime,0
295,1,z:ilp,nat-ip,2093,2812,5.782,1.343,4.388e-16,prime,1
296,1,z:ilp,nat-ip,393,1195,30.933,3.042,3.964e-16,2p,0
296,1,z:ilp,nat-ip,393,1194,30.931,3.040,3.964e-16,2p,1
297,1,z:ilp,nat-ip,298,392,40.886,1.314,5.734e-16,chain3,0
297,1,z:ilp,nat-ip,298,393,40.882,1.316,5.734e-16,chain3,1
298,1,z:ilp,nat-ip,2201,6480,5.564,2.944,6.474e-16,prime,0
298,1,z:ilp,nat-ip,2195,6474,5.580,2.950,6.474e-16,prime,1
299,1,z:ilp,nat-ip,461,938,26.669,2.036,4.453e-16,2p,0
299,1,z:ilp,nat-ip,426,940,28.849,2.206,4.453e-16,2p,1
300,1,z:ilp,nat-ip,235,357,52.627,1.523,4.109e-16,chain3,0
300,1,z:ilp,nat-ip,235,357,52.610,1.523,4.109e-16,chain3,1
301,1,z:ilp,nat-ip,613,1906,20.201,3.108,4.342e-16,2p,0
301,1,z:ilp,nat-ip,644,1903,19.228,2.954,4.342e-16,2p,1
302,1,z:ilp,nat-ip,2077,2408,5.988,1.159,5.617e-16,prime,0
302,1,z:ilp,nat-ip,2101,2405,5.921,1.144,5.617e-16,prime,1
303,1,z:ilp,nat-ip,2097,2401,5.957,1.145,4.091e-16,prime,0
303,1,z:ilp,nat-ip,2103,2404,5.939,1.143,4.091e-16,prime,1
304,1,z:ilp,nat-ip,288,658,43.561,2.285,2.721e-16,2p,0
304,1,z:ilp,nat-ip,310,657,40.465,2.121,2.721e-16,2p,1
305,1,z:ilp,nat-ip,2045,3085,6.155,1.509,5.532e-16,prime,0
305,1,z:ilp,nat-ip,2073,3088,6.071,1.490,5.532e-16,prime,1
306,1,z:ilp,nat-ip,327,685,38.595,2.092,5.463e-16,chain3,0
306,1,z:ilp,nat-ip,328,685,38.534,2.089,5.463e-16,chain3,1
307,1,z:ilp,nat-ip,1167,2404,10.867,2.060,9.143e-16,prime,0
307,1,z:ilp,nat-ip,1166,2404,10.881,2.063,9.143e-16,prime,1
308,1,z:ilp,nat-ip,278,386,45.731,1.388,4.526e-16,chain3,0
308,1,z:ilp,nat-ip,275,386,46.250,1.403,4.526e-16,chain3,1
309,1,z:ilp,nat-ip,2133,2412,5.992,1.131,6.048e-16,prime,0
309,1,z:ilp,nat-ip,2129,2409,6.004,1.132,6.048e-16,prime,1
310,1,z:ilp,nat-ip,406,1103,31.576,2.714,5.643e-16,2p,0
310,1,z:ilp,nat-ip,479,1103,26.760,2.300,5.643e-16,2p,1
311,1,z:ilp,nat-ip,1612,2420,7.990,1.502,7.127e-16,prime,0
311,1,z:ilp,nat-ip,1581,2412,8.147,1.526,7.127e-16,prime,1
312,1,z:ilp,nat-ip,280,366,46.216,1.310,5.067e-16,chain3,0
312,1,z:ilp,nat-ip,278,367,46.453,1.318,5.067e-16,chain3,1
313,1,z:ilp,nat-ip,1033,2417,12.563,2.340,9.633e-16,prime,0
313,1,z:ilp,nat-ip,1049,2417,12.366,2.304,9.633e-16,prime,1
314,1,z:ilp,nat-ip,2091,2419,6.228,1.157,4.316e-16,prime,0
314,1,z:ilp,nat-ip,2090,2412,6.230,1.154,4.316e-16,prime,1
315,1,z:ilp,nat-ip,293,397,44.633,1.356,5.013e-16,chain3,0
315,1,z:ilp,nat-ip,292,401,44.720,1.371,5.013e-16,chain3,1
316,1,z:ilp,nat-ip,2228,3212,5.890,1.442,4.420e-16,prime,0
316,1,z:ilp,nat-ip,2166,3210,6.058,1.482,4.420e-16,prime,1
317,1,z:ilp,nat-ip,2239,2421,5.881,1.081,6.286e-16,prime,0
317,1,z:ilp,nat-ip,2162,2418,6.090,1.118,6.286e-16,prime,1
318,1,z:ilp,nat-ip,2090,2001,6.324,0.957,4.704e-16,prime,0
318,1,z:ilp,nat-ip,2137,2001,6.186,0.936,4.704e-16,prime,1
319,1,z:ilp,nat-ip,522,1254,25.435,2.405,6.762e-16,2p,0
319,1,z:ilp,nat-ip,729,1254,18.199,1.720,6.762e-16,2p,1
320,1,z:ilp,nat-ip,206,323,64.500,1.566,2.967e-16,2p,0
320,1,z:ilp,nat-ip,206,323,64.555,1.565,2.967e-16,2p,1
321,1,z:ilp,nat-ip,2095,2653,6.380,1.266,6.051e-16,prime,0
321,1,z:ilp,nat-ip,2093,2646,6.385,1.264,6.051e-16,prime,1
322,1,z:ilp,nat-ip,587,962,22.867,1.640,4.939e-16,flat,0
322,1,z:ilp,nat-ip,548,962,24.479,1.756,4.939e-16,flat,1
323,1,z:ilp,nat-ip,419,1310,32.125,3.127,6.774e-16,2p,0
323,1,z:ilp,nat-ip,419,1279,32.159,3.055,6.774e-16,2p,1
324,1,z:ilp,nat-ip,276,411,48.958,1.488,4.328e-16,chain3,0
324,1,z:ilp,nat-ip,280,411,48.253,1.466,4.328e-16,chain3,1
325,1,z:ilp,nat-ip,306,409,44.241,1.335,5.858e-16,chain3,0
325,1,z:ilp,nat-ip,309,409,43.928,1.327,5.858e-16,chain3,1
326,1,z:ilp,nat-ip,2221,2654,6.127,1.195,5.403e-16,prime,0
326,1,z:ilp,nat-ip,2288,2660,5.947,1.163,5.403e-16,prime,1
327,1,z:ilp,nat-ip,2090,2649,6.536,1.268,6.582e-16,prime,0
327,1,z:ilp,nat-ip,2102,2650,6.498,1.261,6.582e-16,prime,1
328,1,z:ilp,nat-ip,477,1485,28.739,3.113,3.916e-16,2p,0
328,1,z:ilp,nat-ip,490,1485,27.955,3.029,3.916e-16,2p,1
329,1,z:ilp,nat-ip,830,2338,16.565,2.816,5.076e-16,2p,0
329,1,z:ilp,nat-ip,847,2337,16.237,2.759,5.076e-16,2p,1
330,1,z:ilp,nat-ip,307,399,44.946,1.299,4.391e-16,chain3,0
330,1,z:ilp,nat-ip,304,422,45.473,1.389,4.391e-16,chain3,1
331,1,z:ilp,nat-ip,1058,2646,13.091,2.500,5.737e-16,prime,0
331,1,z:ilp,nat-ip,1067,2653,12.985,2.486,5.737e-16,prime,1
332,1,z:ilp,nat-ip,2108,3576,6.595,1.696,6.507e-16,prime,0
332,1,z:ilp,nat-ip,2106,3575,6.601,1.697,6.507e-16,prime,1
333,1,z:ilp,nat-ip,581,1778,23.998,3.058,5.194e-16,2p,0
333,1,z:ilp,nat-ip,573,1780,24.360,3.107,5.194e-16,2p,1
334,1,z:ilp,nat-ip,2098,2655,6.672,1.265,5.268e-16,prime,0
334,1,z:ilp,nat-ip,2125,2655,6.590,1.250,5.268e-16,prime,1
335,1,z:ilp,nat-ip,2271,3773,6.186,1.661,5.949e-16,prime,0
335,1,z:ilp,nat-ip,2218,3772,6.333,1.700,5.949e-16,prime,1
336,1,z:ilp,nat-ip,248,346,56.926,1.395,2.495e-16,chain3,0
336,1,z:ilp,nat-ip,248,346,56.899,1.395,2.495e-16,chain3,1
337,1,z:ilp,nat-ip,1007,2661,14.054,2.643,8.051e-16,prime,0
337,1,z:ilp,nat-ip,1020,2659,13.865,2.606,8.051e-16,prime,1
338,1,z:ilp,nat-ip,515,551,27.583,1.071,9.796e-16,flat,0
338,1,z:ilp,nat-ip,515,551,27.569,1.070,9.796e-16,flat,1
339,1,z:ilp,nat-ip,2266,2655,6.287,1.171,6.276e-16,prime,0
339,1,z:ilp,nat-ip,2314,2659,6.158,1.149,6.276e-16,prime,1
340,1,z:ilp,nat-ip,388,751,36.837,1.935,5.734e-16,chain3,0
340,1,z:ilp,nat-ip,371,752,38.509,2.025,5.734e-16,chain3,1
341,1,z:ilp,nat-ip,623,1422,23.032,2.284,5.641e-16,2p,0
341,1,z:ilp,nat-ip,1008,1424,14.228,1.412,5.641e-16,2p,1
342,1,z:ilp,nat-ip,381,819,37.770,2.148,4.179e-16,chain3,0
342,1,z:ilp,nat-ip,382,819,37.715,2.145,4.179e-16,chain3,1
343,1,z:ilp,nat-ip,356,401,40.577,1.127,4.855e-16,chain3,0
343,1,z:ilp,nat-ip,355,406,40.677,1.143,4.855e-16,chain3,1
344,1,z:ilp,nat-ip,521,1635,27.838,3.141,4.398e-16,2p,0
